2058, 7, 7
2059, 8, 7
2060, 9, 7
2061, 3, 255
2062, 1, 255
2063, 2, 255
2064, 1, 77
2065, 1, 78
2066, 2, 78
2067, 3, 78
2068, 4, 78
2069, 1, 84
2070, 2, 84
2071, 1, 153
2072, 2, 153
2073, 3, 153
2074, 4, 153
2075, 5, 153
2076, 6, 153
2077, 7, 153
2078, 8, 153
2079, 9, 153
2080, 10, 153
2081, 1, 50
2082, 2, 50
2083, 3, 50
2084, 4, 50
2085, 5, 50
2086, 6, 50
2087, 1, 154
2088, 2, 154
2089, 3, 154
2090, 4, 154
2091, 5, 154
2092, 1, 61
2093, 2, 61
2094, 3, 61
2095, 1, 55
2096, 2, 55
2097, 3, 55
2098, 4, 55
2099, 5, 55
2100, 6, 55
2101, 1, 62
2102, 2, 62
2103, 3, 62
2104, 4, 62
2105, 5, 62
2106, 6, 62
2107, 7, 62
2108, 1, 155
2109, 2, 155
2110, 3, 155
2111, 4, 155
2112, 5, 155
2113, 6, 155
2114, 1, 85
2115, 2, 85
2116, 3, 85
2117, 1, 156
2118, 2, 156
2119, 3, 156
2120, 4, 156
2121, 1, 157
2122, 2, 157
2123, 3, 157
2124, 4, 157
2125, 5, 157
2126, 6, 157
2127, 7, 157
2128, 8, 157
2129, 9, 157
2130, 10, 157
2131, 11, 157
2132, 12, 157
2133, 13, 157
2134, 14, 157
2135, 1, 158
2136, 2, 158
2137, 3, 158
2138, 4, 158
2139, 5, 158
2140, 1, 63
2141, 2, 63
2142, 3, 63
2143, 4, 63
2144, 1, 66
2145, 2, 66
2146, 3, 66
2147, 4, 66
2148, 5, 66
2149, 6, 66
2150, 7, 66
2151, 8, 66
2152, 9, 66
2153, 10, 66
2154, 11, 66
2155, 1, 242
2156, 2, 242
2157, 3, 242
2158, 4, 242
2159, 5, 242
2160, 1, 5
2161, 2, 5
2162, 3, 5
2163, 4, 5
2164, 5, 5
2165, 6, 5
2166, 7, 5
2167, 8, 5
2168, 1, 249
2169, 2, 249
2170, 3, 249
2171, 4, 249
2172, 5, 249
2173, 6, 249
2174, 7, 249
2175, 8, 249
2176, 9, 249
2177, 10, 249
2178, 11, 249
2179, 12, 249
2180, 13, 249
2181, 14, 249
2182, 15, 249
2183, 16, 249
2184, 17, 249
2185, 1, 73
2186, 2, 73
2187, 3, 73
2188, 4, 73
2189, 5, 73
2190, 6, 73
2191, 7, 73
2192, 8, 73
2193, 9, 73
2194, 10, 73
2195, 11, 73
2196, 12, 73
2197, 13, 73
2198, 14, 73
2199, 15, 73
2200, 1, 128
2201, 2, 128
2202, 3, 128
2203, 2, 27
2204, 3, 27
2205, 4, 27
2206, 5, 27
2207, 6, 27
2208, 7, 27
2209, 8, 27
2210, 9, 27
2211, 10, 27
2212, 11, 27
2213, 12, 27
2219, 5, 245
2220, 6, 245
2221, 7, 245
2222, 8, 245
2223, 9, 245
2224, 10, 245
2225, 11, 245
2226, 12, 245
2227, 13, 245
2228, 14, 245
2229, 1, 245
2230, 2, 245
2231, 3, 245
2232, 4, 245
2233, 1, 132
2234, 2, 132
2235, 3, 132
2236, 4, 132
2237, 5, 132
2238, 6, 132
2239, 7, 132
2240, 8, 132
2241, 9, 132
2242, 10, 132
2243, 11, 132
2244, 12, 132
2245, 13, 132
2246, 1, 129
2247, 2, 129
2248, 3, 129
2249, 4, 129
2250, 5, 129
2251, 6, 129
2252, 7, 129
2253, 8, 129
2254, 9, 129
2255, 10, 129
2256, 11, 129
2257, 12, 129
2258, 13, 129
2259, 14, 129
2260, 16, 86
2261, 17, 86
2262, 18, 86
2263, 19, 86
2264, 1, 149
2265, 2, 149
2266, 3, 149
2267, 4, 149
2268, 5, 149
2269, 6, 149
2270, 7, 149
2271, 8, 149
2272, 9, 149
2273, 10, 149
2274, 11, 149
2275, 12, 149
2276, 13, 149
2277, 14, 149
2278, 15, 149
2279, 16, 149
2280, 1, 168
2281, 2, 168
2282, 3, 168
2283, 4, 168
2284, 5, 168
2285, 6, 168
2286, 7, 168
2287, 8, 168
2288, 9, 168
2289, 10, 168
2290, 11, 168
2291, 12, 168
2292, 13, 168
2293, 14, 168
2294, 15, 168
2295, 4, 25
2296, 5, 25
2297, 1, 143
2298, 2, 143
2299, 3, 143
2300, 4, 143
2301, 5, 143
2302, 6, 143
2303, 7, 143
2304, 8, 143
2305, 9, 143
2306, 1, 145
2307, 2, 145
2308, 3, 145
2309, 4, 145
2310, 5, 145
2311, 6, 145
2312, 7, 145
2313, 8, 145
2314, 9, 145
2315, 10, 145
2316, 10, 87
2317, 11, 87
2318, 12, 87
2319, 13, 87
2320, 14, 87
2321, 15, 87
2322, 16, 87
2323, 17, 87
2324, 18, 87
2325, 19, 87
2326, 1, 144
2327, 1, 246
2328, 2, 246
2329, 3, 246
2330, 4, 246
2331, 5, 246
2332, 6, 246
2333, 7, 246
2334, 8, 246
2335, 9, 246
2336, 10, 246
2337, 11, 246
2338, 12, 246
2339, 13, 246
2340, 1, 247
2341, 2, 247
2342, 3, 247
2343, 4, 247
2344, 5, 247
2345, 6, 247
2346, 7, 247
2348, 2, 208
2349, 3, 208
2350, 3, 43
2351, 4, 43
2352, 8, 131
2353, 9, 131
2354, 10, 131
2355, 11, 131
2356, 7, 196
2360, 8, 196
2361, 9, 196
2362, 1, 142
2363, 2, 142
2364, 3, 142
2365, 4, 142
2366, 5, 142
2367, 6, 142
2368, 7, 142
2369, 8, 142
2370, 9, 142
2371, 10, 142
2372, 1, 243
2373, 2, 243
2374, 3, 243
2375, 4, 243
2376, 5, 243
2377, 6, 243
2378, 7, 243
2379, 8, 243
2380, 9, 243
2381, 10, 243
2382, 11, 243
2383, 8, 130
2384, 9, 130
2385, 3, 90
2386, 4, 90
2387, 5, 90
2388, 1, 101
2389, 2, 101
2390, 3, 101
2391, 4, 101
2392, 5, 101
2393, 6, 101
2394, 1, 159
2401, 6, 159
2402, 7, 159
2403, 8, 159
2404, 9, 159
2405, 10, 159
2406, 11, 159
2407, 12, 159
2408, 13, 159
2409, 14, 159
2410, 15, 159
2411, 2, 159
2412, 3, 159
2413, 4, 159
2414, 5, 159
2415, 2, 144
2416, 3, 144
2417, 4, 144
2418, 5, 144
2419, 6, 144
2420, 7, 144
2421, 8, 144
2422, 9, 144
2423, 10, 144
2424, 11, 144
2425, 12, 144
2426, 13, 144
2427, 14, 144
2428, 15, 144
2429, 16, 144
2430, 17, 144
2431, 18, 144
2432, 8, 11
2433, 9, 11
2434, 1, 112
2435, 2, 112
2436, 12, 173
2437, 1, 161
2438, 2, 161
2439, 3, 161
2440, 4, 161
2441, 5, 161
2442, 6, 161
2443, 7, 161
2444, 8, 161
2445, 9, 161
2446, 10, 161
2447, 11, 161
2448, 12, 161
2449, 13, 161
2450, 14, 161
2451, 3, 188
2452, 14, 64
2453, 1, 67
2454, 2, 67
2455, 2, 261
2456, 2, 260
2457, 1, 113
2458, 1, 259
2459, 2, 259
2460, 3, 259
2461, 4, 259
2462, 5, 259
2463, 7, 248
2464, 15, 107
2465, 2, 127
2466, 9, 5
2467, 10, 5
2468, 5, 172
2469, 8, 110
2470, 7, 114
2479, 18, 249
2480, 19, 249
2481, 20, 249
2482, 16, 107
2483, 17, 107
2484, 6, 234
2485, 9, 110
2486, 10, 110
2487, 5, 204
2488, 8, 114
2489, 14, 148
2490, 1, 260
2491, 1, 171
2492, 2, 171
2493, 3, 171
2494, 4, 171
2495, 12, 195
2496, 14, 132
2497, 7, 101
2498, 1, 31
2499, 2, 31
2500, 3, 31
2501, 4, 31
2502, 1, 248
2503, 16, 73
2504, 17, 73
2505, 18, 73
2506, 19, 73
2507, 20, 73
2508, 1, 262
2509, 1, 263
2510, 2, 263
2511, 3, 263
2512, 608, 134
2513, 5, 234
2514, 1, 264
2515, 1, 265
2516, 2, 265
2517, 3, 265
2518, 229, 234
2519, 2, 225
2520, 11, 225
2521, 1, 266
2522, 2, 266
2523, 3, 266
2524, 4, 266
2525, 5, 9
2526, 4, 234
2527, 7, 234
2528, 6, 39
2529, 8, 248
2530, 1, 267
2531, 2, 267
2532, 1, 268
2533, 2, 268
2534, 3, 268
2535, 4, 268
2536, 1, 269
2537, 2, 269
2538, 3, 269
2539, 4, 269
2540, 5, 269
2541, 6, 269
2542, 7, 269
2543, 8, 269
2544, 9, 269
2545, 10, 269
2546, 11, 269
2547, 1, 270
2548, 2, 270
2549, 3, 270
2550, 4, 270
2551, 1, 271
2552, 2, 271
2553, 3, 271
2554, 4, 271
2555, 5, 271
2556, 1, 272
2557, 2, 272
2558, 3, 272
2559, 4, 272
2560, 1, 273
2561, 2, 273
2562, 3, 273
2567, 4, 275
2568, 5, 275
2569, 6, 275
2570, 7, 275
2571, 1, 275
2572, 2, 275
2573, 3, 275
2574, 1, 274
2575, 2, 274
2576, 3, 274
2577, 4, 274
2578, 5, 274
2579, 6, 274
2580, 7, 274
2581, 8, 274
2582, 9, 274
2583, 10, 274
2584, 1, 276
2585, 2, 276
2586, 3, 276
2587, 4, 276
2588, 1, 277
2589, 2, 277
2590, 3, 277
2591, 24, 37
2592, 10, 182
2593, 1, 281
2594, 2, 281
2595, 3, 281
2597, 1, 282
2598, 2, 282
2599, 3, 282
2600, 4, 282
2601, 5, 282
2602, 1, 283
2603, 2, 283
2604, 3, 283
2605, 1, 279
2606, 2, 279
2607, 3, 279
2608, 4, 279
2609, 5, 279
2610, 6, 279
2611, 7, 279
2612, 8, 279
2613, 9, 279
2614, 10, 279
2615, 1, 284
2617, 2, 284
2618, 3, 284
2619, 4, 284
2620, 5, 284
2621, 6, 284
2622, 1, 280
2623, 2, 280
2624, 3, 280
2625, 4, 280
2626, 5, 280
2627, 6, 280
2628, 7, 280
2629, 4, 281
2630, 4, 9
2631, 6, 9
2632, 7, 9
2633, 7, 136
2634, 8, 136
2635, 5, 37
2636, 6, 37
2637, 9, 137
2638, 10, 137
2639, 10, 11
2640, 11, 11
2641, 7, 3
2642, 8, 3
2643, 18, 107
2644, 19, 107
2645, 20, 107
2646, 6, 24
2647, 7, 24
2648, 8, 24
2649, 3, 67
2650, 4, 67
2651, 5, 67
2652, 4, 128
